carrier,index_carrier,bus,p_nom,e_nom,efficiency,country,unit,open_tyndp_type
hydro-phs-pure,hydro-phs-pure-reservoir,GR00,0.0,3.5,1.0,GR,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,GR00,680,0.0,1.0,GR,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,GR00,-710,0.0,1.0,GR,MW,hydro-phs-pure-pump
other-res,other-res,GR00,430.997,0.0,1.0,GR,MW,other-res
uranium,nuclear,GR03,0.0,0.0,1.0,GR,MW,nuclear
coal,coal-old1,GR03,0.0,0.0,1.0,GR,MW,coal
coal,coal-old2,GR03,0.0,0.0,1.0,GR,MW,coal
coal,coal-new,GR03,0.0,0.0,1.0,GR,MW,coal
coal,coal-ccs,GR03,0.0,0.0,1.0,GR,MW,coal-ccs
lignite,lignite-old1,GR03,0.0,0.0,1.0,GR,MW,lignite
lignite,lignite-old2,GR03,0.0,0.0,1.0,GR,MW,lignite
lignite,lignite-new,GR03,0.0,0.0,1.0,GR,MW,lignite
lignite,lignite-ccs,GR03,0.0,0.0,1.0,GR,MW,lignite-ccs
gas,gas-conv-old1,GR03,0.0,0.0,1.0,GR,MW,gas-conv
gas,gas-conv-old2,GR03,0.0,0.0,1.0,GR,MW,gas-conv
gas,gas-ccgt-old1,GR03,0.0,0.0,1.0,GR,MW,gas-ccgt
gas,gas-ccgt-old2,GR03,0.0,0.0,1.0,GR,MW,gas-ccgt
gas,gas-ccgt-new,GR03,0.0,0.0,1.0,GR,MW,gas-ccgt
gas,gas-ccgt-ccs,GR03,0.0,0.0,1.0,GR,MW,gas-ccgt-ccs
gas,gas-ocgt-old,GR03,0.0,0.0,1.0,GR,MW,gas-ocgt
gas,gas-ocgt-new,GR03,0.0,0.0,1.0,GR,MW,gas-ocgt
oil-light,oil-light,GR03,310.0,0.0,1.0,GR,MW,oil-light
oil-heavy,oil-heavy-old1,GR03,0.0,0.0,1.0,GR,MW,oil-heavy
oil-heavy,oil-heavy-old2,GR03,98.0,0.0,1.0,GR,MW,oil-heavy
oil-shale,oil-shale-old,GR03,0.0,0.0,1.0,GR,MW,oil-shale
oil-shale,oil-shale-new,GR03,0.0,0.0,1.0,GR,MW,oil-shale
gas,gas-ccgt-present1,GR03,0.0,0.0,1.0,GR,MW,gas-ccgt
gas,gas-ccgt-present2,GR03,0.0,0.0,1.0,GR,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,GR03,0.0,0.0,1.0,GR,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,GR03,0.0,0.0,1.0,GR,MW,h2-ccgt
battery,battery-charge,GR03,300,0.0,0.92,GR,MW,battery-charge
battery,battery-discharge,GR03,300,0.0,0.92,GR,MW,battery-discharge
battery,battery-store,GR03,0.0,900,0.92,GR,MWh,battery-store
hydro-ror,hydro-ror-turbine,GR03,0,0.0,1.0,GR,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,GR03,0.0,0,1.0,GR,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,GR03,0,0.0,1.0,GR,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,GR03,0.0,0,1.0,GR,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,GR03,0,0.0,1.0,GR,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,GR03,0.0,0,1.0,GR,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,GR03,0,0.0,1.0,GR,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,GR03,0,0.0,1.0,GR,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,GR03,0.0,0,1.0,GR,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,GR03,0,0.0,1.0,GR,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,GR03,0,0.0,1.0,GR,MW,hydro-phs-pure-pump
other-res,other-res,GR03,0,0.0,1.0,GR,MW,other-res
uranium,nuclear,HR00,0.0,0.0,1.0,HR,MW,nuclear
coal,coal-old1,HR00,0.0,0.0,1.0,HR,MW,coal
coal,coal-old2,HR00,0.0,0.0,1.0,HR,MW,coal
coal,coal-new,HR00,290.0,0.0,1.0,HR,MW,coal
coal,coal-ccs,HR00,0.0,0.0,1.0,HR,MW,coal-ccs
lignite,lignite-old1,HR00,0.0,0.0,1.0,HR,MW,lignite
lignite,lignite-old2,HR00,0.0,0.0,1.0,HR,MW,lignite
lignite,lignite-new,HR00,0.0,0.0,1.0,HR,MW,lignite
lignite,lignite-ccs,HR00,0.0,0.0,1.0,HR,MW,lignite-ccs
gas,gas-conv-old1,HR00,288.0,0.0,1.0,HR,MW,gas-conv
gas,gas-conv-old2,HR00,42.0,0.0,1.0,HR,MW,gas-conv
gas,gas-ccgt-old1,HR00,0.0,0.0,1.0,HR,MW,gas-ccgt
gas,gas-ccgt-old2,HR00,47.0,0.0,1.0,HR,MW,gas-ccgt
gas,gas-ccgt-new,HR00,0.0,0.0,1.0,HR,MW,gas-ccgt
gas,gas-ccgt-ccs,HR00,0.0,0.0,1.0,HR,MW,gas-ccgt-ccs
gas,gas-ocgt-old,HR00,0.0,0.0,1.0,HR,MW,gas-ocgt
gas,gas-ocgt-new,HR00,0.0,0.0,1.0,HR,MW,gas-ocgt
oil-light,oil-light,HR00,0.0,0.0,1.0,HR,MW,oil-light
oil-heavy,oil-heavy-old1,HR00,303.0,0.0,1.0,HR,MW,oil-heavy
oil-heavy,oil-heavy-old2,HR00,0.0,0.0,1.0,HR,MW,oil-heavy
oil-shale,oil-shale-old,HR00,0.0,0.0,1.0,HR,MW,oil-shale
oil-shale,oil-shale-new,HR00,0.0,0.0,1.0,HR,MW,oil-shale
gas,gas-ccgt-present1,HR00,202.0,0.0,1.0,HR,MW,gas-ccgt
gas,gas-ccgt-present2,HR00,498.0,0.0,1.0,HR,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,HR00,0.0,0.0,1.0,HR,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,HR00,0.0,0.0,1.0,HR,MW,h2-ccgt
battery,battery-charge,HR00,69.99999999999999,0.0,0.92,HR,MW,battery-charge
battery,battery-discharge,HR00,69.99999999999999,0.0,0.92,HR,MW,battery-discharge
battery,battery-store,HR00,0.0,498,0.92,HR,MWh,battery-store
chp,chp-gas-conventional-old-1-other-0eur,HR00,199.9999999999999,0.0,0.36,HR,MW,
dsr,dsr-24h-2999.0eur,HR00,57.0,0.0,1.0,HR,MW,
hydro-ror,hydro-ror-turbine,HR00,63.14000000000001,0.0,1.0,HR,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,HR00,0.0,3.991000000000001,1.0,HR,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,HR00,320.9399999999999,0.0,1.0,HR,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,HR00,0.0,2045.91,1.0,HR,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,HR00,1948.089999999999,0.0,1.0,HR,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,HR00,0.0,18.3,1.0,HR,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,HR00,281.4,0.0,1.0,HR,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,HR00,-246.9,0.0,1.0,HR,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,HR00,0.0,0,1.0,HR,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,HR00,0,0.0,1.0,HR,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,HR00,0,0.0,1.0,HR,MW,hydro-phs-pure-pump
other-res,other-res,HR00,198,0.0,1.0,HR,MW,other-res
uranium,nuclear,HU00,3097.0,0.0,1.0,HU,MW,nuclear
coal,coal-old1,HU00,102.1,0.0,1.0,HU,MW,coal
coal,coal-old2,HU00,0.0,0.0,1.0,HU,MW,coal
coal,coal-new,HU00,0.0,0.0,1.0,HU,MW,coal
coal,coal-ccs,HU00,0.0,0.0,1.0,HU,MW,coal-ccs
lignite,lignite-old1,HU00,0.0,0.0,1.0,HU,MW,lignite
lignite,lignite-old2,HU00,0.0,0.0,1.0,HU,MW,lignite
lignite,lignite-new,HU00,0.0,0.0,1.0,HU,MW,lignite
lignite,lignite-ccs,HU00,0.0,0.0,1.0,HU,MW,lignite-ccs
gas,gas-conv-old1,HU00,0.0,0.0,1.0,HU,MW,gas-conv
gas,gas-conv-old2,HU00,0.0,0.0,1.0,HU,MW,gas-conv
gas,gas-ccgt-old1,HU00,0.0,0.0,1.0,HU,MW,gas-ccgt
gas,gas-ccgt-old2,HU00,831.4,0.0,1.0,HU,MW,gas-ccgt
gas,gas-ccgt-new,HU00,1786.0,0.0,1.0,HU,MW,gas-ccgt
gas,gas-ccgt-ccs,HU00,0.0,0.0,1.0,HU,MW,gas-ccgt-ccs
gas,gas-ocgt-old,HU00,154.0,0.0,1.0,HU,MW,gas-ocgt
gas,gas-ocgt-new,HU00,114.0,0.0,1.0,HU,MW,gas-ocgt
oil-light,oil-light,HU00,495.0,0.0,1.0,HU,MW,oil-light
oil-heavy,oil-heavy-old1,HU00,0.0,0.0,1.0,HU,MW,oil-heavy
oil-heavy,oil-heavy-old2,HU00,0.0,0.0,1.0,HU,MW,oil-heavy
oil-shale,oil-shale-old,HU00,0.0,0.0,1.0,HU,MW,oil-shale
oil-shale,oil-shale-new,HU00,0.0,0.0,1.0,HU,MW,oil-shale
gas,gas-ccgt-present1,HU00,828.0,0.0,1.0,HU,MW,gas-ccgt
gas,gas-ccgt-present2,HU00,0.0,0.0,1.0,HU,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,HU00,0.0,0.0,1.0,HU,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,HU00,0.0,0.0,1.0,HU,MW,h2-ccgt
battery,battery-charge,HU00,380.16,0.0,0.9000000000000002,HU,MW,battery-charge
battery,battery-discharge,HU00,380.16,0.0,0.9000000000000002,HU,MW,battery-discharge
battery,battery-store,HU00,0.0,1064.448,0.9000000000000002,HU,MWh,battery-store
chp,chp-gas-conventional-old-1-district-heatring-128.4eur,HU00,1101.40844,0.0,0.0,HU,MW,
hydro-ror,hydro-ror-turbine,HU00,64.203,0.0,1.0,HU,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,HU00,0.0,0,1.0,HU,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,HU00,0,0.0,1.0,HU,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,HU00,0.0,0,1.0,HU,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,HU00,0,0.0,1.0,HU,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,HU00,0.0,0,1.0,HU,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,HU00,0,0.0,1.0,HU,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,HU00,0,0.0,1.0,HU,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,HU00,0.0,0,1.0,HU,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,HU00,0,0.0,1.0,HU,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,HU00,0,0.0,1.0,HU,MW,hydro-phs-pure-pump
other-res,other-res,HU00,223.2437,0.0,1.0,HU,MW,other-res
uranium,nuclear,IE00,0.0,0.0,1.0,IE,MW,nuclear
coal,coal-old1,IE00,0.0,0.0,1.0,IE,MW,coal
coal,coal-old2,IE00,0.0,0.0,1.0,IE,MW,coal
coal,coal-new,IE00,0.0,0.0,1.0,IE,MW,coal
coal,coal-ccs,IE00,0.0,0.0,1.0,IE,MW,coal-ccs
lignite,lignite-old1,IE00,73.0,0.0,1.0,IE,MW,lignite
lignite,lignite-old2,IE00,112.1,0.0,1.0,IE,MW,lignite
lignite,lignite-new,IE00,0.0,0.0,1.0,IE,MW,lignite
lignite,lignite-ccs,IE00,0.0,0.0,1.0,IE,MW,lignite-ccs
gas,gas-conv-old1,IE00,0.0,0.0,1.0,IE,MW,gas-conv
gas,gas-conv-old2,IE00,0.0,0.0,1.0,IE,MW,gas-conv
gas,gas-ccgt-old1,IE00,294.2,0.0,1.0,IE,MW,gas-ccgt
gas,gas-ccgt-old2,IE00,406.9565217391304,0.0,1.0,IE,MW,gas-ccgt
gas,gas-ccgt-new,IE00,2100.2,0.0,1.0,IE,MW,gas-ccgt
gas,gas-ccgt-ccs,IE00,0.0,0.0,1.0,IE,MW,gas-ccgt-ccs
gas,gas-ocgt-old,IE00,0.0,0.0,1.0,IE,MW,gas-ocgt
gas,gas-ocgt-new,IE00,116.0,0.0,1.0,IE,MW,gas-ocgt
oil-light,oil-light,IE00,188.0,0.0,1.0,IE,MW,oil-light
oil-heavy,oil-heavy-old1,IE00,0.0,0.0,1.0,IE,MW,oil-heavy
oil-heavy,oil-heavy-old2,IE00,0.0,0.0,1.0,IE,MW,oil-heavy
oil-shale,oil-shale-old,IE00,0.0,0.0,1.0,IE,MW,oil-shale
oil-shale,oil-shale-new,IE00,0.0,0.0,1.0,IE,MW,oil-shale
gas,gas-ccgt-present1,IE00,803.0,0.0,1.0,IE,MW,gas-ccgt
gas,gas-ccgt-present2,IE00,2098.0,0.0,1.0,IE,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,IE00,0.0,0.0,1.0,IE,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,IE00,140.0,0.0,1.0,IE,MW,h2-ccgt
battery,battery-charge,IE00,2475,0.0,0.92,IE,MW,battery-charge
battery,battery-discharge,IE00,2250,0.0,0.92,IE,MW,battery-discharge
battery,battery-store,IE00,0.0,12287,0.92,IE,MWh,battery-store
chp,chp-gas-ocgt-old-other-0eur,IE00,138.0,0.0,0.35,IE,MW,
dsr,dsr-24h-0.0eur,IE00,163.0,0.0,1.0,IE,MW,
dsr,dsr-2h-3000.0eur,IE00,504.0,0.0,1.0,IE,MW,
hydro-ror,hydro-ror-turbine,IE00,215,0.0,1.0,IE,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,IE00,0.0,0,1.0,IE,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,IE00,0,0.0,1.0,IE,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,IE00,0.0,0,1.0,IE,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,IE00,0,0.0,1.0,IE,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,IE00,0.0,0,1.0,IE,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,IE00,0,0.0,1.0,IE,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,IE00,0,0.0,1.0,IE,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,IE00,0.0,3.52,1.0,IE,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,IE00,592,0.0,1.0,IE,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,IE00,-592,0.0,1.0,IE,MW,hydro-phs-pure-pump
other-res,other-res,IE00,70,0.0,1.0,IE,MW,other-res
uranium,nuclear,IL00,,0.0,1.0,IL,MW,nuclear
coal,coal-old1,IL00,,0.0,1.0,IL,MW,coal
coal,coal-old2,IL00,,0.0,1.0,IL,MW,coal
coal,coal-new,IL00,,0.0,1.0,IL,MW,coal
coal,coal-ccs,IL00,,0.0,1.0,IL,MW,coal-ccs
lignite,lignite-old1,IL00,,0.0,1.0,IL,MW,lignite
lignite,lignite-old2,IL00,,0.0,1.0,IL,MW,lignite
lignite,lignite-new,IL00,,0.0,1.0,IL,MW,lignite
lignite,lignite-ccs,IL00,,0.0,1.0,IL,MW,lignite-ccs
gas,gas-conv-old1,IL00,,0.0,1.0,IL,MW,gas-conv
gas,gas-conv-old2,IL00,1170.0,0.0,1.0,IL,MW,gas-conv
gas,gas-ccgt-old1,IL00,,0.0,1.0,IL,MW,gas-ccgt
gas,gas-ccgt-old2,IL00,3960.0,0.0,1.0,IL,MW,gas-ccgt
gas,gas-ccgt-new,IL00,4140.0,0.0,1.0,IL,MW,gas-ccgt
gas,gas-ccgt-ccs,IL00,,0.0,1.0,IL,MW,gas-ccgt-ccs
gas,gas-ocgt-old,IL00,,0.0,1.0,IL,MW,gas-ocgt
gas,gas-ocgt-new,IL00,4200.0,0.0,1.0,IL,MW,gas-ocgt
oil-light,oil-light,IL00,,0.0,1.0,IL,MW,oil-light
oil-heavy,oil-heavy-old1,IL00,,0.0,1.0,IL,MW,oil-heavy
oil-heavy,oil-heavy-old2,IL00,,0.0,1.0,IL,MW,oil-heavy
oil-shale,oil-shale-old,IL00,,0.0,1.0,IL,MW,oil-shale
oil-shale,oil-shale-new,IL00,,0.0,1.0,IL,MW,oil-shale
gas,gas-ccgt-present1,IL00,,0.0,1.0,IL,MW,gas-ccgt
gas,gas-ccgt-present2,IL00,3440.0,0.0,1.0,IL,MW,gas-ccgt
battery,battery-charge,IL00,0,0.0,0.0,IL,MW,battery-charge
battery,battery-discharge,IL00,0,0.0,0.0,IL,MW,battery-discharge
battery,battery-store,IL00,0.0,0,0.0,IL,MWh,battery-store
chp,chp--nan-0eur,IL00,800.0,0.0,,IL,MW,
hydro-ror,hydro-ror-turbine,IL00,0,0.0,1.0,IL,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,IL00,0.0,0,1.0,IL,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,IL00,0,0.0,1.0,IL,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,IL00,0.0,0,1.0,IL,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,IL00,0,0.0,1.0,IL,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,IL00,0.0,0,1.0,IL,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,IL00,0,0.0,1.0,IL,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,IL00,0,0.0,1.0,IL,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,IL00,0.0,4,1.0,IL,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,IL00,650,0.0,1.0,IL,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,IL00,-650,0.0,1.0,IL,MW,hydro-phs-pure-pump
other-res,other-res,IL00,0,0.0,1.0,IL,MW,other-res
uranium,nuclear,ITA00,,0.0,1.0,IT,MW,nuclear
coal,coal-old1,ITA00,,0.0,1.0,IT,MW,coal
coal,coal-old2,ITA00,,0.0,1.0,IT,MW,coal
coal,coal-new,ITA00,,0.0,1.0,IT,MW,coal
coal,coal-ccs,ITA00,,0.0,1.0,IT,MW,coal-ccs
lignite,lignite-old1,ITA00,,0.0,1.0,IT,MW,lignite
lignite,lignite-old2,ITA00,,0.0,1.0,IT,MW,lignite
lignite,lignite-new,ITA00,,0.0,1.0,IT,MW,lignite
lignite,lignite-ccs,ITA00,,0.0,1.0,IT,MW,lignite-ccs
gas,gas-conv-old1,ITA00,,0.0,1.0,IT,MW,gas-conv
gas,gas-conv-old2,ITA00,,0.0,1.0,IT,MW,gas-conv
gas,gas-ccgt-old1,ITA00,,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-old2,ITA00,,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-new,ITA00,,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-ccs,ITA00,,0.0,1.0,IT,MW,gas-ccgt-ccs
gas,gas-ocgt-old,ITA00,,0.0,1.0,IT,MW,gas-ocgt
gas,gas-ocgt-new,ITA00,,0.0,1.0,IT,MW,gas-ocgt
oil-light,oil-light,ITA00,,0.0,1.0,IT,MW,oil-light
oil-heavy,oil-heavy-old1,ITA00,,0.0,1.0,IT,MW,oil-heavy
oil-heavy,oil-heavy-old2,ITA00,,0.0,1.0,IT,MW,oil-heavy
oil-shale,oil-shale-old,ITA00,,0.0,1.0,IT,MW,oil-shale
oil-shale,oil-shale-new,ITA00,,0.0,1.0,IT,MW,oil-shale
gas,gas-ccgt-present1,ITA00,,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-present2,ITA00,,0.0,1.0,IT,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,ITA00,,0.0,1.0,IT,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,ITA00,,0.0,1.0,IT,MW,h2-ccgt
hydro-ror,hydro-ror-turbine,ITA00,0,0.0,1.0,IT,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,ITA00,0.0,0,1.0,IT,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,ITA00,0,0.0,1.0,IT,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,ITA00,0.0,0,1.0,IT,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,ITA00,0,0.0,1.0,IT,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,ITA00,0.0,0,1.0,IT,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,ITA00,0,0.0,1.0,IT,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,ITA00,0,0.0,1.0,IT,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,ITA00,0.0,0,1.0,IT,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,ITA00,0,0.0,1.0,IT,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,ITA00,0,0.0,1.0,IT,MW,hydro-phs-pure-pump
other-res,other-res,ITA00,0,0.0,1.0,IT,MW,other-res
uranium,nuclear,ITCA,0.0,0.0,1.0,IT,MW,nuclear
coal,coal-old1,ITCA,0.0,0.0,1.0,IT,MW,coal
coal,coal-old2,ITCA,0.0,0.0,1.0,IT,MW,coal
coal,coal-new,ITCA,0.0,0.0,1.0,IT,MW,coal
coal,coal-ccs,ITCA,0.0,0.0,1.0,IT,MW,coal-ccs
lignite,lignite-old1,ITCA,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-old2,ITCA,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-new,ITCA,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-ccs,ITCA,0.0,0.0,1.0,IT,MW,lignite-ccs
gas,gas-conv-old1,ITCA,0.0,0.0,1.0,IT,MW,gas-conv
gas,gas-conv-old2,ITCA,0.0,0.0,1.0,IT,MW,gas-conv
gas,gas-ccgt-old1,ITCA,0.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-old2,ITCA,0.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-new,ITCA,3274.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-ccs,ITCA,0.0,0.0,1.0,IT,MW,gas-ccgt-ccs
gas,gas-ocgt-old,ITCA,222.919,0.0,1.0,IT,MW,gas-ocgt
gas,gas-ocgt-new,ITCA,0.0,0.0,1.0,IT,MW,gas-ocgt
oil-light,oil-light,ITCA,0.0,0.0,1.0,IT,MW,oil-light
oil-heavy,oil-heavy-old1,ITCA,0.0,0.0,1.0,IT,MW,oil-heavy
oil-heavy,oil-heavy-old2,ITCA,0.0,0.0,1.0,IT,MW,oil-heavy
oil-shale,oil-shale-old,ITCA,0.0,0.0,1.0,IT,MW,oil-shale
oil-shale,oil-shale-new,ITCA,0.0,0.0,1.0,IT,MW,oil-shale
gas,gas-ccgt-present1,ITCA,0.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-present2,ITCA,0.0,0.0,1.0,IT,MW,gas-ccgt
h2-fuel-cell,h2-fuel-cell,ITCA,0.0,0.0,1.0,IT,MW,h2-fuel-cell
h2-ccgt,h2-ccgt,ITCA,0.0,0.0,1.0,IT,MW,h2-ccgt
battery,battery-charge,ITCA,783,0.0,0.9199999999999999,IT,MW,battery-charge
battery,battery-discharge,ITCA,783,0.0,0.9199999999999999,IT,MW,battery-discharge
battery,battery-store,ITCA,0.0,5944,0.9199999999999999,IT,MWh,battery-store
chp,chp-gas-conventional-old-2-industrial-0eur,ITCA,47.3,0.0,0.41,IT,MW,
hydro-ror,hydro-ror-turbine,ITCA,125.385,0.0,1.0,IT,MW,hydro-ror-turbine
hydro-pondage,hydro-pondage-reservoir,ITCA,0.0,0,1.0,IT,GWh,hydro-pondage-reservoir
hydro-pondage,hydro-pondage-turbine,ITCA,0,0.0,1.0,IT,MW,hydro-pondage-turbine
hydro-reservoir,hydro-reservoir-reservoir,ITCA,0.0,572.4,1.0,IT,GWh,hydro-reservoir-reservoir
hydro-reservoir,hydro-reservoir-turbine,ITCA,701.2840000000001,0.0,1.0,IT,MW,hydro-reservoir-turbine
hydro-phs,hydro-phs-reservoir,ITCA,0.0,0,1.0,IT,GWh,hydro-phs-reservoir
hydro-phs,hydro-phs-turbine,ITCA,0,0.0,1.0,IT,MW,hydro-phs-turbine
hydro-phs,hydro-phs-pump,ITCA,0,0.0,1.0,IT,MW,hydro-phs-pump
hydro-phs-pure,hydro-phs-pure-reservoir,ITCA,0.0,0,1.0,IT,GWh,hydro-phs-pure-reservoir
hydro-phs-pure,hydro-phs-pure-turbine,ITCA,0,0.0,1.0,IT,MW,hydro-phs-pure-turbine
hydro-phs-pure,hydro-phs-pure-pump,ITCA,0,0.0,1.0,IT,MW,hydro-phs-pure-pump
other-res,other-res,ITCA,165.36,0.0,1.0,IT,MW,other-res
uranium,nuclear,ITCN,0.0,0.0,1.0,IT,MW,nuclear
coal,coal-old1,ITCN,0.0,0.0,1.0,IT,MW,coal
coal,coal-old2,ITCN,0.0,0.0,1.0,IT,MW,coal
coal,coal-new,ITCN,0.0,0.0,1.0,IT,MW,coal
coal,coal-ccs,ITCN,0.0,0.0,1.0,IT,MW,coal-ccs
lignite,lignite-old1,ITCN,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-old2,ITCN,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-new,ITCN,0.0,0.0,1.0,IT,MW,lignite
lignite,lignite-ccs,ITCN,0.0,0.0,1.0,IT,MW,lignite-ccs
gas,gas-conv-old1,ITCN,0.0,0.0,1.0,IT,MW,gas-conv
gas,gas-conv-old2,ITCN,0.0,0.0,1.0,IT,MW,gas-conv
gas,gas-ccgt-old1,ITCN,0.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-old2,ITCN,149.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-new,ITCN,0.0,0.0,1.0,IT,MW,gas-ccgt
gas,gas-ccgt-ccs,ITCN,0.0,0.0,1.0,IT,MW,gas-ccgt-ccs
gas,gas-ocgt-old,ITCN,16.0,0.0,1.0,IT,MW,gas-ocgt
gas,gas-ocgt-new,ITCN,126.0,0.0,1.0,IT,MW,gas-ocgt
oil-light,oil-light,ITCN,0.0,0.0,1.0,IT,MW,oil-light
oil-heavy,oil-heavy-old1,ITCN,0.0,0.0,1.0,IT,MW,oil-heavy
oil-heavy,oil-heavy-old2,ITCN,0.0,0.0,1.0,IT,MW,oil-heavy
oil-shale,oil-shale-old,ITCN,0.0,0.0,1.0,IT,MW,oil-shale
oil-shale,oil-shale-new,ITCN,0.0,0.0,1.0,IT,MW,oil-shale
